,0
APDN_MTSI,1200837.2249880654
AVID_MTSI,1200740.339531189
GVP_MTSI,1200626.5199999996
HFWA_MTSI,1200222.0899999996
MTSI_RELL,1195014.7977564682
MTSI_SCOR,1189828.3962130179
AXTI_MTSI,1189640.382857143
ARAY_MTSI,1145787.24
NVDA_WIRE,441488.5434375
NVDA_TBBK,343517.6699999999
CPHC_NVDA,299689.81999999995
NVDA_THRM,275320.05333333334
ITRI_NVDA,229333.19777777782
NVDA_PRFT,219934.44
NFLX_NVDA,200212.06542161107
CIVB_NVDA,199014.08543209877
NVDA_SCVL,186150.66099593422
FBIZ_NVDA,184726.9703271862
LPLA_NVDA,181125.37088275238
AOSL_WIRE,179450.84885072315
AUB_NVDA,179279.3737396122
NVDA_SSNC,178615.82
NVDA_SHEN,178171.07629882812
NVDA_PEBO,176478.15842975207
NVDA_ULH,174092.38368366286
EML_NVDA,172820.59958477505
NVDA_SBUX,172600.28723372778
NVDA_ONB,172385.98224489795
CAR_WIRE,172193.55510101607
LMAT_NVDA,171454.23
IMKTA_NVDA,171280.86843818516
LOPE_NVDA,169863.1952777778
ITIC_NVDA,168861.14274376415
NVDA_PFC,168462.82511463843
NVDA_VICR,168436.04653061225
NSIT_NVDA,167662.42936385813
NVDA_TTMI,167627.52165289255
NVDA_SSB,167047.50882395907
NVDA_SMCI,166258.10536585367
GOOGL_NVDA,166249.82875001425
GVP_NVDA,165732.12
HBCP_NVDA,165478.58718192624
LKQ_NVDA,165393.3935765686
NVDA_VC,165190.25721366098
CTAS_NVDA,164853.78697406864
LSTR_NVDA,164586.8481155096
FELE_NVDA,164273.9229
EXLS_NVDA,163777.7837237451
NVDA_RICK,163096.0168595041
NVDA_SNFCA,162809.4823356345
LNT_NVDA,162623.02971473383
NVDA_OFLX,162562.77635478636
DORM_NVDA,162537.02251284185
NVDA_SLM,162321.63551246538
INTU_NVDA,162173.0002743484
FITB_NVDA,162124.9656226331
INTC_NVDA,161919.24248271208
NVDA_WNEB,161764.6175308642
NVDA_PGC,161718.21980468748
DLTR_NVDA,161331.1190336473
CDXC_NVDA,161019.49777777778
MSFT_NVDA,161014.80893461363
NVDA_WERN,160655.40405704212
NVDA_UBOH,160636.2318764172
ARAY_NVDA,160476.12
HBNC_NVDA,160359.65010622924
BRKL_NVDA,160050.4026446281
CGEN_NVDA,159735.11408284024
FMNB_NVDA,159656.04035123967
LARK_NVDA,159631.15588291132
NVDA_PLXS,159580.08170647966
EBTC_NVDA,159265.1147699653
CBSH_NVDA,159219.4523747497
NVDA_WTFC,159057.60338102852
CHEF_NVDA,158938.3679338843
CVBF_NVDA,158361.23926020405
NVDA_STKL,158279.62
NATH_NVDA,158117.39474899255
BOKF_NVDA,158050.44053277938
ICFI_NVDA,157950.53806122448
FNLC_NVDA,157825.02337274927
FGBI_NVDA,157823.03275432638
COHR_NVDA,157716.84373018003
HSIC_NVDA,157682.97416272308
NVDA_PWOD,157559.141573754
CHCO_NVDA,157442.69152762307
ARKR_NVDA,157350.50110714757
NVDA_SHBI,157305.43962890626
NVDA_RBCAA,157302.6416694442
IDN_NVDA,157262.5903125
MORN_NVDA,157222.41472910927
NTRS_NVDA,157163.47901498157
FARO_NVDA,157131.5626997245
NVDA_PLCE,157125.26503924667
NVDA_SMTC,157005.37708142973
NVDA_TRST,156869.41106893902
NVDA_URBN,156814.46566440206
NVDA_NWFL,156809.49026756067
BECN_NVDA,156737.50374291115
NVDA_SOHO,156472.34091836732
NVDA_TREE,156386.31907847797
NVDA_TRMK,156361.3516452507
BGFV_NVDA,156351.2824350554
ALLT_NVDA,156327.28734693874
AEP_NVDA,156281.7495996165
DGLY_NVDA,156233.92203443876
NVDA_NVEC,156225.60475105728
GLBZ_NVDA,156217.62122873345
GLBS_NVDA,155813.4291973848
NVDA_WDC,155783.91907082102
MDLZ_NVDA,155777.8917585964
ESLT_NVDA,155719.87760799998
NVDA_REED,155678.6386887755
NVDA_WILC,155643.22591251403
CONN_NVDA,155569.14471924957
CWCO_NVDA,155552.05843537414
NVDA_PSEC,155520.17389172956
CALM_NVDA,155489.86570081394
BOOM_NVDA,155488.74180899904
ANTE_NVDA,155321.2253142722
NVDA_ORRF,155271.65421550092
CDZI_NVDA,155200.55513196022
NVDA_SMIT,155112.59715555556
KDP_NVDA,155007.14076918177
NVDA_POAI,154983.22459483036
ATEC_NVDA,154890.3463144506
NVDA_VLGEA,154881.96283413848
CRESY_NVDA,154856.67519573757
FANH_NVDA,154786.8101939058
FKWL_NVDA,154695.1087517147
CERS_NVDA,154662.98754883427
NVDA_STGW,154646.51913157647
FEIM_NVDA,154644.79577590592
NVDA_SGRP,154421.29777777777
DRRX_NVDA,154309.4131095679
AGEN_NVDA,154301.87736857226
